post_url,post_text,posted_at,likes,total_comments,pct_tech_comments,pct_engineer_comments,pct_founder_comments,pct_hr_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,risk_level,risk_class,risk_score,risk_reasons,risk_level_full,risk_class_full,risk_score_full,risk_reasons_full,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/google_gemini-3-in-search-activity-7399192568984522752-xYdD,"Gemini 3 is now in Search, starting with AI Mode. Find out how it works — and how it can help you learn more easily than ever — from Googlers who helped to build it.",2025-11-25 22:09:38,449,31.0,0.2903225806451613,0.06451612903225806,0.3548387096774194,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.9354838709677419,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.7837837837837838
https://www.linkedin.com/posts/google_welcome-to-the-gemini-3-era-tulsee-doshi-activity-7397672227581820930-ePVh,"Welcome to the Gemini 3 era ⚡ Tulsee Doshi, Senior Director of Product Management for Gemini, breaks down the latest on our latest models Gemini 3 and Nano Banana Pro ⬇️",2025-11-21 17:28:21,657,42.0,0.42857142857142855,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.05555555555555555,0.023809523809523808,0.047619047619047616,0.8333333333333334,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.0425531914893617,0.05555555555555555,0.02127659574468085,0.0425531914893617,0.7446808510638298
https://www.linkedin.com/posts/google_introducing-nano-banana-pro-gemini-3-pro-activity-7397294423178371073-rZcT,"Introducing Nano Banana Pro (Gemini 3 Pro Image), our new state-of-the-art image generation and editing model from Google DeepMind. It improves on the original model while adding new advanced capabilities, enhanced world knowledge and text rendering, allowing you to create and edit studio-quality, production-ready visuals. We’re also making it easier for everyone to verify if an image was created or edited with Google AI with SynthID, our digital watermarking technology, right in the Gemini app. Simply upload an image to the Gemini app and ask if it was generated with Google AI. Get started with Nano Banana Pro → https://goo.gle/3K537qo Learn more about SynthID → https://goo.gle/4863IAl",2025-11-20 16:27:05,1185,63.0,0.36507936507936506,0.07936507936507936,0.15873015873015872,0.047619047619047616,0.07936507936507936,0.13043478260869565,0.015873015873015872,0.06349206349206349,0.9047619047619048,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.06329113924050633,0.10714285714285714,0.012658227848101266,0.05063291139240506,0.7215189873417721
https://www.linkedin.com/posts/google_gemini-3-our-most-intelligent-model-is-activity-7396654036244135936-6i0D,"Gemini 3, our most intelligent model, is now available for developers. Its advanced coding capabilities enable new agentic experiences and rapid app development for everyone. We’re also introducing Google Antigravity, a new agentic development platform that changes how you build, shifting the focus from managing individual actions to managing higher-level tasks. It unlocks a new level of developer autonomy, letting you act as the architect, collaborating with intelligent agents that can plan and execute everything from end-to-end coding tasks to generating reports. Google Antigravity is available in public preview at no charge on MacOS, Windows and Linux. Try it today → antigravity.google Take a closer look at what Gemini 3 means for developers → https://goo.gle/49ro2hU",2025-11-18 22:02:25,1339,79.0,0.34177215189873417,0.05063291139240506,0.24050632911392406,0.0,0.06329113924050633,0.0,0.0379746835443038,0.06329113924050633,0.8987341772151899,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.05,0.0,0.03,0.05,0.71
https://www.linkedin.com/posts/google_thinking-about-an-account-manager-role-at-activity-7396209253688160256-NidB,"Thinking about an Account Manager role at Google? We're hiring and looking for future leaders who are ready to become trusted partners. 🤝 Our account management roles are built on: ✅ Communication & Trust: Mastering stakeholder engagement, effective meeting management and adaptive communication. ✅ Strategic Insight: Developing deep business understanding and sharp opportunity/pipeline management to drive growth. ✅ Customer Solutions: Delivering innovative solutions and superior customer engagement. Apply now → https://goo.gle/4lMY7Vg",2025-11-17 16:35:01,842,23.0,0.391304347826087,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.0,0.08695652173913043,0.782608695652174,Low,Helpful,0.0,supportive signal,Medium,Harmless,1.0,mixed/neutral,0.03125,0.0,0.0,0.03125,0.28125
https://www.linkedin.com/posts/google_lifeatgoogle-activity-7394088520245583872-Mb0r,"This year, over 9,500 participants at 51 Google offices laced up their sneakers and hit the road to run, walk and connect with colleagues in our Google Global 5k, an annual challenge that brings together thousands of Googlers around the world. 👟 Thanks to everyone who helped make this event such a success! #LifeAtGoogle",2025-11-11 20:07:58,1716,74.0,0.2972972972972973,0.10810810810810811,0.14864864864864866,0.0,0.14864864864864866,0.09090909090909091,0.04054054054054054,0.13513513513513514,0.8108108108108109,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.11,0.07407407407407407,0.03,0.1,0.6
https://www.linkedin.com/posts/google_im-honored-to-share-that-google-is-ranked-activity-7391892478225969156-DyGQ,"Google is #2 on the Forbes list of the Best Employers for Veterans. Read more in this interview with Karen Dahut, CEO of Google Public Sector.",2025-11-05 18:41:41,791,73.0,0.273972602739726,0.0547945205479452,0.0547945205479452,0.0410958904109589,0.1095890410958904,0.0,0.0547945205479452,0.1095890410958904,0.8767123287671232,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.6956521739130435
https://www.linkedin.com/posts/google_want-to-keep-up-with-all-the-ai-news-coming-activity-7391932680688545792-mUqY,"Want to keep up with all the AI news coming out of Google? We've got you covered. Here’s a recap of some of our biggest AI updates from October, including Gemini Enterprise, an AI model to accelerate cancer research and a big quantum computing breakthrough. This is the first edition of a new newsletter breaking down our most important updates and insights, all in one place.",2025-11-05 21:21:26,2376,83.0,0.3614457831325301,0.08433734939759036,0.1566265060240964,0.024096385542168676,0.060240963855421686,0.06666666666666667,0.0,0.03614457831325301,0.9036144578313253,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.050505050505050504,0.05714285714285714,0.0,0.030303030303030304,0.7575757575757576
https://www.linkedin.com/posts/google_for-over-two-decades-weve-been-researching-activity-7391516416426024960-jmKP,"For over two decades, we’ve been researching what makes a great manager. Now, we’re sharing what we’ve learned in a new course from The Google School for Leaders. It’s designed for new and aspiring managers who want to build the confidence and skills to lead effective, high-performing teams. Get started today ↓",2025-11-04 17:47:21,565,38.0,0.39473684210526316,0.18421052631578946,0.23684210526315788,0.02631578947368421,0.10526315789473684,0.06666666666666667,0.05263157894736842,0.10526315789473684,0.8947368421052632,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.07692307692307693,0.0625,0.038461538461538464,0.07692307692307693,0.6538461538461539
https://www.linkedin.com/posts/google_aleksandras-journey-to-google-krak%C3%B3w-started-activity-7391207022630772738-Uzsr,"Aleksandra’s journey to Google Kraków started years ago, when she was just a student. “As a part of a scholarship, I got an opportunity to visit the Google office in London, meet amazing women from different countries, and get great support from Google for organizing different events to popularize STEM in my local community,” she shares. “I joined Google Developer Groups Wrocław, and organized multiple tech-related events. I had a chance to visit the Google Wrocław office and work with amazing Wroglers (Googlers from Wrocław).” Now, Aleksandra is a Software Engineer on the RCS (Rich Communication Services) for Business team, which is working to replace traditional SMS with a richer communication protocol. “My team works to provide our users with a pleasant, robust and safe experience when communicating with their favorite businesses,” she explains. “I take care of the Android app (Google Messages) part of the process. I develop various features for the app, but also create design documents, write tests, answer partner questions and sometimes fight the bugs.” She finds efficient communication to be one of the most crucial parts of her job: “Our team is based half in Kraków and half in San Jose, California. We also operate closely with the teams from Zurich and Hyderabad. This requires you to communicate with many people across many time zones, and to do it efficiently,” she says. Aleksandra credits her career path to taking a chance on community involvement. “I would definitely be in a different place right now if I didn’t dare to apply for that scholarship or to join Google Developers Group,” she says. Explore Software Engineer roles at Google to start a career like Aleksandra’s → https://goo.gle/4mKMRs2",2025-11-03 21:17:56,1336,51.0,0.4117647058823529,0.17647058823529413,0.13725490196078433,0.058823529411764705,0.0784313725490196,0.047619047619047616,0.0784313725490196,0.0784313725490196,0.9019607843137255,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.06349206349206349,0.04,0.06349206349206349,0.06349206349206349,0.7301587301587301
https://www.linkedin.com/posts/google_its-officially-the-most-paws-itively-spooky-activity-7390060110188023808-TxIY,"It's officially the most paws-itively spooky time of year, and we’re celebrating Halloween with the stars of the show: our beloved Dooglers! 🧡🖤 The energy is high today with so many furr-ocious and funny costumes. It's safe to say the trick-or-treating (mostly treating, let's be honest) is a huge success. 🐶🎃 Which Doogler brought the ultimate Halloween spirit? Let us know! 👇",2025-10-31 17:20:30,3975,72.0,0.3472222222222222,0.08333333333333333,0.16666666666666666,0.013888888888888888,0.08333333333333333,0.16,0.027777777777777776,0.08333333333333333,0.875,Medium,Harmless,1.0,mixed/neutral,Low,Helpful,0.0,supportive signal,0.061224489795918366,0.11764705882352941,0.02040816326530612,0.061224489795918366,0.6428571428571429
https://www.linkedin.com/posts/google_gemini-drops-activity-7389033873789054976-CXpb,"New Gemini Drops just dropped! Create richer videos with Veo 3.1, generate slides in Canvas, get personalized recommendations on Google TV, and more. Catch up on all the latest Gemini news from this month.",2025-10-28 21:22:37,631,31.0,0.5806451612903226,0.0967741935483871,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.967741935483871,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.0,0.0,0.0,0.0,0.6666666666666666
https://www.linkedin.com/posts/google_each-morning-software-developer-abhigya-activity-7388655677935742977-HX0u,"Each morning, Software Developer Abhigya gets a head start on his day on the GBus from Toronto to Google Kitchener-Waterloo, where he charts the course for the next generation of smart home technology on the Google Home Platform Developer Experience team. Once he arrives, Abhigya starts each morning with a quick planning session to scope out the work for the day. ""As a Software Developer, my core responsibility is to bring the high level ideas and vision for Google Home Platform’s Developer Console to life by writing code,” he explains. “Most of my time is spent developing new features for the Developer Console, fixing bugs, and making sure our codebase is healthy and maintainable.” But developing complex smart home technology is a team effort, and Abhigya credits the office culture for making innovation possible. ""You are also encouraged to ask questions and to collaborate, which makes the exchange of ideas and experiences extremely easy, he says. “I believe this makes the environment extremely conducive to professional and personal growth.” Ready to join the collaborative environment at Google Kitchener-Waterloo? Discover opportunities today → https://goo.gle/4hphli0",2025-10-27 20:19:48,1734,38.0,0.34210526315789475,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.0,0.0,0.10526315789473684,0.868421052631579,Low,Helpful,0.0,supportive signal,Low,Helpful,0.0,supportive signal,0.05660377358490566,0.0,0.0,0.07547169811320754,0.6226415094339622
https://www.linkedin.com/posts/google_in-q3-we-delivered-googles-first-ever-100-activity-7389421836591079424-ssys,"On today's 2025 Q3 earnings call, our CEO Sundar Pichai shared that we delivered our first $100 billion quarter. He also highlighted how AI is driving real business results across the company.",2025-10-29 23:04:14,1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_this-week-we-announced-a-major-breakthrough-activity-7387132851260911616-r6cs,"This week, we announced a major breakthrough in quantum computing — an algorithm called Quantum Echoes that shows the first-ever verifiable quantum advantage on hardware. But what is quantum computing, and why does it matter? Go behind the scenes with the experts in our Quantum AI Lab to learn six fundamental principles ↓",2025-10-23 16:28:38,1414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_this-week-we-launched-google-skills-your-activity-7386881116898553856-T2-2,"This week, we launched Google Skills, your new go-to platform for technical learning, from AI to data analytics to security. Whether you’re a student just getting started or an experienced developer, Google Skills features expert-led courses that get you where you want to go. Learn more and get started today ↓",2025-10-22 23:48:19,2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_google-skills-is-our-new-home-for-building-activity-7386423373838573568-WZ6I,"Google Skills is our new home for building skills in AI and other topics, like data analytics and security. It offers nearly 3,000 expert-led courses and labs, like AI foundations for students, skill-building for seasoned developers and operational AI for leaders. In the Google Skills hub, you’ll find customizable, business-aligned learning paths featuring content from Google Cloud, Google DeepMind, Grow with Google and Google for Education, all in one place. Start learning today and see how Google Skills can advance your career, operations or organization → skills.google.com",2025-10-21 17:29:25,781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_youve-probably-heard-people-talking-about-activity-7386150836864786432-WqFJ,"You’ve probably heard people talking about “vibe coding” lately — but what actually is it? Product director Kelly Schaefer, who leads a portfolio of AI-powered products in Google Labs, explains the tools helping people build websites, apps and more — and how they can help you at work ↓",2025-10-20 23:26:27,524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_for-esin-a-senior-account-manager-on-the-activity-7384975251928928256-Y__r,"For Esin, a Senior Account Manager on the GCS Turkiye Mid-Market team, success is built on acting as a trusted partner and advisor — not just a seller. “A common misconception is that account management is purely a sales role focused on targets,” she explains. “In reality, it's deeply consultative. My primary goal is to help my clients solve complex business challenges,” like finding new customers and driving sustainable growth through Google’s latest AI-powered advertising solutions. Her advice for those interested in similar roles? “To succeed as an Account Manager, my best advice is to think like a business partner, not just a marketer,” she says. “Show you understand how to connect marketing objectives to real business outcomes, focusing on what truly impacts your client’s bottom line.” Want to help customers succeed in a job like Esin’s? Explore our open Account Manager roles → https://goo.gle/4h9F320",2025-10-17 17:35:06,3312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google-learning-edu_gemini-learnlm-activity-7389037814769799168-1Wxq,"Did you know #Gemini for Education is the free, data-protected version of Gemini built specifically for schools? Powered by our 2.5 Pro model, it’s recognized as the world's leading learning model. Learn more ⬇️ ✨ Free of charge - Gemini for Education is available free of charge for all qualifying education institutions. 🔐 Private and secure - Your data is not reviewed by anyone or used to train AI models, used for advertising, or shared with third parties. Gemini for Education supports compliance with FERPA and COPPA, and is covered under your Workspace for Education terms. 🎓 Purpose-built for learning - Powered by #LearnLM, Gemini 2.5 Pro is the world's leading model for learning. Experts prefer it over GPT-4o by an average of 31% across diverse learning scenarios. ☑️ Powered by our most capable model - Gemini for Education provides expanded access to Gemini 2.5 Pro, our most capable AI model, which leads across a number of industry benchmarks. 🏫 Additional protections for users under 18 - Users under 18 get specific safeguards, including stricter content policies and an AI literacy onboarding experience to help them use the tool responsibly. Ready to bring Gemini to your school? Check out this link for more ➡️ goo.gle/432WknH",2025-10-30 23:04:34,1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_october-is-cybersecurity-awareness-month-activity-7384711506237526016-0JPo,"October is Cybersecurity Awareness Month. 🛡️ Scams and fraud are everywhere, but a few small actions can keep you safer online. Learn more → https://goo.gle/4ol4z6u",2025-10-17 00:07:04,667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_carlos-a-data-center-strategic-negotiator-activity-7384309429036351488-yEPp,"Carlos, a Data Center Strategic Negotiator on our Energy & Location Strategy team at Google Playa Vista, plays a crucial role in securing technical infrastructure for Google's future to meet growing customer needs across North & South America. “My day to day includes leading deal negotiations and site selection across the Americas,” he explains. “Typically, you can find me moving from meeting to meeting to discuss location strategy and business negotiations, drafting complex contractual agreements, managing key partner relationships, and innovating with our cross-functional teams.” Carlos’ advice for aspiring Googlers? “Be a student of life,” he says. “It’s not just about what you know, but how eagerly you learn what’s next.” Want to join Carlos on the Strategic Negotiations team? Explore our open Data Center roles today → https://goo.gle/4iJYcYG",2025-10-15 21:29:21,1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_from-meeting-notes-to-generating-code-googlers-activity-7383912590852395009-BZJH,"From meeting notes to generating code, Googlers share how they’re using tools like Gemini and Imagen to save time, spark new ideas and build more helpful products.",2025-10-14 19:12:28,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/fiona-clare-cicconi-304249_meet-americas-best-employers-for-engineers-activity-7389079640147066883-7QuK,"It’s an honor to be recognized by Forbes again this year as a top employer for engineers in America! Every day I’m blown away by our engineering teams. From building cutting-edge AI to groundbreaking research, they're creating helpful products for billions of users around the world. From Forbes: “When new hires join Google, they typically don’t ramp up through a tedious onboarding process. Instead, they dive right in, placed directly into their teams with access to AI-based onboarding programs and a chatbot trained on Google’s own code and documentation. The result: ‘a high-performing workplace culture that attracts and retains curious, talented and passionate people,’ says Jen Fitzpatrick, senior vice president of core systems and experiences at Google.” Read the whole article here: https://lnkd.in/ezSyG-SD",2025-10-29 00:45:24,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_for-hari-a-technical-solutions-engineer-activity-7383585581672398848-2gyN,"For Hari, a Technical Solutions Engineer on the Security team, his role is about more than just code – it’s about being a ""detective, a problem-solver and a communicator."" His core role is to bridge the gap between the users and the product teams. He spends his days analyzing logs, debugging code and reproducing complex technical issues to understand their root cause. Once a solution is found, he works with the product teams to get it implemented. “It's a role that's both challenging and immensely rewarding, knowing that my work directly helps our users succeed,” he says. Hari’s secret to success at Google is a combination of curiosity, a growth mindset, empathy and collaboration. ""No one at Google works in a silo,” he says. “We're all part of a larger ecosystem."" His key piece of advice is to ""Never stop learning. Your journey is yours alone, so embrace every challenge and celebrate every success along the way."" Ready to tackle complex problems and help users succeed in a role like Hari’s? Explore open opportunities for Technical Solutions Engineers → https://goo.gle/4fmDDAh",2025-10-13 21:33:03,2256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_in-2022-a-small-team-in-google-labs-had-activity-7383567628688175104-oSgj,"In 2022, a small team in Google Labs had a big idea: an app that would deploy our advanced language models to help people with research, thinking and writing, all grounded in sources they had on hand. Then known as Project Tailwind, it would be released the following year as NotebookLM. Here’s how they did it, in their own words.",2025-10-13 20:21:42,559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_opinion-heres-what-will-really-affect-activity-7386110084290101248-2mS_,"“AI represents an extraordinary economic opportunity, and most signs point to labor markets continuing to thrive” — Our chief economist Fabien Curto Millet writes in a new The Washington Post op-ed on AI’s impact on the future of work. Read more.",2025-10-20 20:44:31,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_gemini-enterprise-brings-the-best-of-google-activity-7382473447945170947-RSWh,"Gemini Enterprise brings the best of Google AI to every employee, for every workflow, across the tools you use every day. Here are 4 ways it can help your team.",2025-10-10 19:53:49,359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_google-deepmind-opens-singapore-research-activity-7396957919990145024-jqFM,"Google DeepMind is opening a new AI research lab in Singapore. This builds on our longstanding commitment to the Asia-Pacific region, and follows a more-than doubling of Google DeepMind's APAC team over the past year. The team will focus on pioneering foundational research in regional languages, advancing Gemini's core capabilities, and applying the latest models across Google products and for Google Cloud customers. Our new research lab will also work directly with government, businesses, civil society and world-class academic institutions across the region. Learn more about the new Google DeepMind research lab in Singapore. https://goo.gle/49oVZzD",2025-11-19 18:09:56,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_new-ai-updates-make-editing-creating-and-activity-7396267683404734464-MSC-,"New AI updates make editing, creating and searching in Google Photos easier than ever. Here are four new features to try ↓",2025-11-17 20:27:11,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_meet-pj-a-mountain-view-based-software-engineer-activity-7381399478269812737-YLg_,"Meet PJ, a Mountain View-based software engineer (SWE) at Google. As a member of the Android Framework team, PJ helps build and maintain the infrastructure behind the Play Store’s Android app. “Initially, I planned to go into research,” PJ says. “However, over time I became more interested in exploring technical applications” — something he realized during the Google internship he completed in a previous summer. Now a full time Googler, PJ says his favorite part of work is the sense of community. He describes his coworkers as “extremely smart and down to earth” and values the relationships he’s built as a member of Noograds, a group for Googlers who’ve recently graduated. “All of these connections make work feel so much more engaging,” he explains. Explore our open roles and career opportunities for students and early career professionals → https://goo.gle/4fLm38J",2025-10-07 20:46:15,891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/sundarpichai_today-weve-published-a-new-breakthrough-activity-7386781428832772097-kFWR,"Today, we’ve published a new breakthrough quantum algorithm in Nature Magazine, that provides a path towards real-world quantum computing applications. The Google Quantum AI team has successfully run an algorithm that can compute the structure of a molecule, with potential for real-world applications. Our Willow quantum processor ran the algorithm — which we’ve named “Quantum Echoes” — 13,000x faster than the best classical algorithm on one of the world’s fastest supercomputers. Importantly this computation is verifiable, which means its outcome can be repeated by other quantum computers or confirmed by experiments. This is the first time in history that any quantum computer has successfully run a verifiable algorithm that surpasses the ability of classical computers. With our latest breakthrough algorithm on Willow, we’re optimistic that within five years we’ll see real-world applications that are possible only on quantum computers. Read more here: https://lnkd.in/eQ8PsFsh",2025-10-22 21:07:17,32702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_meet-aveek-a-staff-engineer-on-the-global-activity-7379987476020473856-s4BT,"Meet Aveek, a Staff Engineer on the Global Hardware Quality & Reliability team. He’s worked on more than a dozen products at Google — some of them the first of their kind in the industry — and as he puts it, ""Every one of them is my baby and I want every one of them to be as successful as it can be.” “I help launch our Google Cloud hardware products, from the initial concept all the way to production,” he explains. “My job involves identification and resolution of hardware failures, using every tool at my disposal, including dabbling with lots and lots of data. I really enjoy the challenges of this role and the wide variety of work our team gets to do.” Before coming to Google, Aveek’s background was in chemical and industrial engineering, and he cites his flexibility as a crucial part of his success in the Cloud enterprise hardware space. ""Technical backgrounds vary,” he says, but “I believe in the importance of adaptability — constantly learning, unlearning and relearning. My ultimate goal is to resolve issues collaboratively and respectfully. It's a bonus if the problem aligns with your educational background, but it's not a prerequisite for effective problem-solving.” Ready to take on new challenges like Aveek? Check out open roles at Google → https://goo.gle/4ga0a3z",2025-10-03 23:15:27,1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_doodle-for-google-is-back-for-the-17th-year-activity-7394795880408821760-wewR,"Doodle for Google is back for the 17th year for K-12 students in the U.S. This year’s judges, including NBA All-Star Giannis Antetokounmpo, will evaluate submissions around the theme “My superpower is…” and the winners will have their artwork on the Google homepage. 🎨 Entries are open until December 10. Learn more about this year’s contest → https://goo.gle/4i48vqC",2025-11-13 18:58:46,455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_were-bringing-our-convenient-safe-and-activity-7384232424303542272-W_pt,Waymo headed across the pond 🇬🇧Waymo is bringing its fully autonomous ride-hailing service to London in 2026. Learn more at waymo.com/london,2025-10-15 16:23:22,1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/google_for-sarita-an-ai-specialist-on-google-cloud-activity-7378925736931373056-Zg-B,"For Sarita, an AI Specialist on Google Cloud’s Healthcare and Life Sciences Customer Engineering team, her role is all about being a trusted advisor and translator. “My day-to-day work involves designing and implementing agentic AI workflows to unlock new efficiencies, evangelizing the Google Cloud Vertex AI and Agentic platform, collaborating across different teams like Product and Engineering to create production-ready solutions and helping to scale and upskill other teams,” she explains. Sarita partners directly with customers, including executives and VPs, to find solutions that will create new business opportunities and build deep trust. ""The most challenging — and also the most rewarding — aspect of my role is bridging the gap between the speed of AI innovation and the nature of the healthcare industry,"" Sarita says. ""The challenge lies in translating the 'art of the possible' with this new technology into practical, reliable and secure solutions."" Beyond her technical work, Sarita is a dedicated mentor, coaching women in tech, new hires and early-career professionals. “What I find most fulfilling is acting as a powerful advocate for career growth and belonging. Seeing others succeed and grow is the most rewarding part of this journey,” she shares. Sarita’s advice for anyone on a similar career path is to build a strong internal network. ""Don't just put your head down and focus on your individual tasks,” she says. “Be relentlessly curious about what other teams are working on. The biggest challenges are rarely solved alone, and your ability to find and collaborate with the right people is the fastest way to accelerate your learning and your impact."" Interested in a role like Sarita’s? Explore Google Cloud roles → https://goo.gle/4mdmcVz",2025-10-01 00:56:29,2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Harmless,1.0,mixed/neutral,Medium,Harmless,1.0,mixed/neutral,0.0,0.0,0.0,0.0,0.0
