post_url,company,posted_at,risk_class,total_comments,pct_negative,pct_negative_engineer,pct_toxic_burnout,pct_critical_hostile,pct_supportive,pct_negative_full,pct_negative_engineer_full,pct_toxic_burnout_full,pct_critical_hostile_full,pct_supportive_full
https://www.linkedin.com/posts/amazon_special-delivery-for-our-spookiest-customer-activity-7388696059390304256-7BWu,amazon,2025-10-27 23:00:15,Harmful,31.0,0.4838709677419355,0.7857142857142857,0.1935483870967742,0.4838709677419355,0.4838709677419355,0.3947368421052631,0.6875,0.1578947368421052,0.3947368421052631,0.3947368421052631
https://www.linkedin.com/posts/amazon_breaking-jetblue-becomes-first-airline-activity-7369350293899198465-etwL,amazon,2025-09-04 14:47:05,Harmful,38.0,0.131578947368421,0.3333333333333333,0.1052631578947368,0.131578947368421,0.8157894736842105,0.1,0.2727272727272727,0.08,0.1,0.62
https://www.linkedin.com/posts/amazon_ever-wonder-how-to-spot-ai-from-delivering-activity-7387155955613929473-9qpf,amazon,2025-10-23 18:00:26,Harmful,36.0,0.3611111111111111,0.2307692307692307,0.0555555555555555,0.3611111111111111,0.5833333333333334,0.2653061224489796,0.1578947368421052,0.0408163265306122,0.2653061224489796,0.4285714285714285
https://www.linkedin.com/posts/amazon_in-the-latest-amazon-news-newsletter-activity-7366931521225617409-5MYm,amazon,2025-08-28 22:35:45,Harmful,38.0,0.3157894736842105,0.5384615384615384,0.0263157894736842,0.3157894736842105,0.6578947368421053,0.2448979591836734,0.4666666666666667,0.0204081632653061,0.2448979591836734,0.5102040816326531
https://www.linkedin.com/posts/amazon_amazon-supports-creative-industries-worldwide-activity-7386098023996751872-ZinT,amazon,2025-10-20 19:56:35,Helpful,11.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.8181818181818182,0.125,0.0,0.0,0.125,0.5625
https://www.linkedin.com/posts/amazon_diwali-is-more-than-just-a-celebrationit-activity-7384799347303120897-0wnl,amazon,2025-10-17 05:56:07,Harmful,44.0,0.3863636363636363,0.4444444444444444,0.0,0.3409090909090909,0.5681818181818182,0.34,0.3636363636363636,0.0,0.3,0.5
https://www.linkedin.com/posts/amazon_ring-founder-jamie-siminoff-shares-the-latest-activity-7384626755858305024-E0wK,amazon,2025-10-16 18:30:18,Harmful,33.0,0.3636363636363636,0.3076923076923077,0.2727272727272727,0.3333333333333333,0.6060606060606061,0.3076923076923077,0.2666666666666666,0.2307692307692307,0.282051282051282,0.5128205128205128
https://www.linkedin.com/posts/amazon_reel-horizontalmp4-activity-7384492276229787648-9xzj,amazon,2025-10-16 09:35:55,Helpful,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
https://www.linkedin.com/posts/amazon_this-is-how-we-roll-at-amazons-tokyo-office-activity-7383894419005108227-e72T,amazon,2025-10-14 18:00:15,Helpful,30.0,0.1666666666666666,0.2,0.1333333333333333,0.1666666666666666,0.8,0.1,0.1111111111111111,0.08,0.1,0.48
https://www.linkedin.com/posts/zapolsky_amazon-shares-vision-for-responsible-ai-and-activity-7375910864673099776-xF91,amazon,2025-09-22 22:26:06,Harmful,21.0,0.3333333333333333,0.125,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.2592592592592592,0.1,0.2222222222222222,0.2592592592592592,0.5185185185185185
https://www.linkedin.com/posts/drew-herdener-3620b51_if-youve-known-me-for-some-time-you-know-ugcPost-7395244726028828673-gLuz,amazon,2025-11-15 01:00:55,Harmless,26.0,0.1923076923076923,0.25,0.1538461538461538,0.1923076923076923,0.8076923076923077,0.1612903225806451,0.1428571428571428,0.1290322580645161,0.1612903225806451,0.6774193548387096
https://www.linkedin.com/posts/amazon_oh-what-fun-prime-video-amazon-activity-7362219228365541377-tI8J,amazon,2025-08-15 22:30:47,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_in-this-issue-of-amazon-news-same-day-activity-7362163088244043776-LVSl,amazon,2025-08-15 18:47:42,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_the-moment-we-were-waiting-for-every-activity-7382101417861431297-VerO,amazon,2025-10-09 19:15:30,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_meet-some-mvps-from-amazons-robotics-headquarters-activity-7381720100036362240-4ZXN,amazon,2025-10-08 18:00:17,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/andy-jassy-8b1615_amazon-sellers-are-building-innovative-products-activity-7374107818733309952-NYEe,amazon,2025-09-17 17:59:54,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_ever-wonder-what-an-amazon-leader-carries-activity-7381422022821597203-SfcY,amazon,2025-10-07 22:15:50,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_that-feline-when-they-want-you-to-think-outside-activity-7359237072206901249-3oSP,amazon,2025-08-07 17:00:46,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_what-does-amazon-founder-executive-chair-activity-7379990105576411138-WYwS,amazon,2025-10-03 23:25:54,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_breaking-news-openais-open-weight-models-activity-7358547933392244737-Iuv1,amazon,2025-08-05 19:22:22,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_every-big-moment-has-a-story-behind-it-heres-activity-7379623734288175104-xcXY,amazon,2025-10-02 23:10:05,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_a-new-generation-of-amazon-devices-unlocked-activity-7378892050349551616-oTFu,amazon,2025-09-30 22:42:37,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_inside-this-edition-of-the-amazon-news-newsletter-activity-7357080729140256768-ZeJ5,amazon,2025-08-01 18:12:13,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/drmichaelgervais_psychology-marketing-mindset-ugcPost-7391884457944891392-zrWb,amazon,2025-11-07 09:10:42,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.linkedin.com/posts/amazon_what-does-it-take-to-launch-a-satellite-internet-activity-7354614881779634178-D6-T,amazon,2025-07-25 22:53:49,Harmless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
